GameID,HomeTeam,AwayTeam,Game,StartDate,Moneyline Pick,Moneyline Conf,Spread Pick,Spread Conf,Total Pick,Total Conf,Pick_Team,Pick_Line,Pick_Side,Pick_Total,Pick_ML_Odds,Manual_HomeScore,Manual_AwayScore,Spread_Result,ML_Result,Total_Result
401761635,Old Dominion,App State,App State @ Old Dominion,2025-10-25T16:00:00.000Z,Old Dominion,N/A,Old Dominion (-12.5),53.6%,OVER 60.5,51.4%,Old Dominion,-12.5,OVER,60.5,-550.0,24,21,LOSS,WIN,LOSS
401762848,Eastern Michigan,Ohio,Ohio @ Eastern Michigan,2025-10-25T16:00:00.000Z,Ohio,N/A,Eastern Michigan (11.5),54.1%,OVER 60.5,51.8%,Eastern Michigan,11.5,OVER,60.5,-455.0,21,28,WIN,WIN,LOSS
401762494,Memphis,South Florida,South Florida @ Memphis,2025-10-25T16:00:00.000Z,South Florida,N/A,South Florida (-3.5),56.5%,OVER 58.5,52.4%,South Florida,-3.5,OVER,58.5,-175.0,34,31,LOSS,LOSS,WIN
401767617,Dayton,Presbyterian,Presbyterian @ Dayton,2025-10-25T16:00:00.000Z,Presbyterian,N/A,Dayton (8.5),53.9%,UNDER 50.5,57.4%,Dayton,8.5,UNDER,50.5,,35,19,WIN,LOSS,LOSS
401754573,North Carolina,Virginia,Virginia @ North Carolina,2025-10-25T16:00:00.000Z,Virginia,N/A,Virginia (-12.5),62.1%,OVER 51.5,51.2%,Virginia,-12.5,OVER,51.5,-425.0,16,17,LOSS,WIN,LOSS
401756932,Kansas,Kansas State,Kansas State @ Kansas,2025-10-25T16:00:00.000Z,Kansas,N/A,Kansas State (3.5),57.2%,UNDER 55.5,50.3%,Kansas State,3.5,UNDER,55.5,-180.0,17,42,WIN,LOSS,LOSS
401767774,Mercyhurst,Stonehill,Stonehill @ Mercyhurst,2025-10-25T16:00:00.000Z,Mercyhurst,N/A,Stonehill (7.5),51.2%,OVER 44.5,54.7%,Stonehill,7.5,OVER,44.5,,15,22,WIN,LOSS,LOSS
401752942,Wake Forest,SMU,SMU @ Wake Forest,2025-10-25T16:00:00.000Z,SMU,N/A,SMU (-5.5),52.4%,UNDER 52.5,51.8%,SMU,-5.5,UNDER,52.5,-230.0,13,12,LOSS,LOSS,WIN
401767668,Bucknell,Georgetown,Georgetown @ Bucknell,2025-10-25T16:00:00.000Z,Bucknell,N/A,Georgetown (1.5),51.4%,UNDER 57.5,59.4%,Georgetown,1.5,UNDER,57.5,,24,31,WIN,LOSS,WIN
401752885,Indiana,UCLA,UCLA @ Indiana,2025-10-25T16:00:00.000Z,Indiana,N/A,UCLA (26.5),54.4%,UNDER 53.5,54.2%,UCLA,26.5,UNDER,53.5,-4000.0,56,6,LOSS,WIN,LOSS
401752883,Nebraska,Northwestern,Northwestern @ Nebraska,2025-10-25T16:00:00.000Z,Nebraska,N/A,Northwestern (7.5),59.4%,OVER 44.5,55.7%,Northwestern,7.5,OVER,44.5,-270.0,28,21,WIN,WIN,WIN
401752884,Purdue,Rutgers,Rutgers @ Purdue,2025-10-25T16:00:00.000Z,Rutgers,N/A,Rutgers (2.5),67.5%,OVER 60.5,51.1%,Rutgers,2.5,OVER,60.5,115.0,24,27,WIN,WIN,LOSS
401788997,Yale,Pennsylvania,Pennsylvania @ Yale,2025-10-25T16:00:00.000Z,Yale,N/A,Pennsylvania (6.5),51.9%,UNDER 53.5,53.0%,Pennsylvania,6.5,UNDER,53.5,,35,13,LOSS,WIN,WIN
401767607,Davidson,San Diego,San Diego @ Davidson,2025-10-25T16:00:00.000Z,San Diego,N/A,San Diego (-28.5),67.0%,UNDER 56.5,59.1%,San Diego,-28.5,UNDER,56.5,,28,40,LOSS,WIN,LOSS
401767754,Wagner,Duquesne,Duquesne @ Wagner,2025-10-25T16:00:00.000Z,Duquesne,N/A,Duquesne (-23.5),52.2%,UNDER 47.5,60.9%,Duquesne,-23.5,UNDER,47.5,,24,13,LOSS,LOSS,WIN
401752746,Arkansas,Auburn,Auburn @ Arkansas,2025-10-25T16:45:00.000Z,Auburn,N/A,Auburn (2.5),57.4%,UNDER 55.5,54.1%,Auburn,2.5,UNDER,55.5,105.0,24,33,WIN,WIN,LOSS
401767554,Cornell,Brown,Brown @ Cornell,2025-10-25T17:00:00.000Z,Brown,N/A,Brown (-2.5),55.8%,UNDER 50.5,58.0%,Brown,-2.5,UNDER,50.5,,30,24,LOSS,LOSS,LOSS
401767145,North Carolina A&T,Campbell,Campbell @ North Carolina A&T,2025-10-25T17:00:00.000Z,Campbell,N/A,Campbell (-3.0),55.3%,UNDER 55.5,54.0%,Campbell,-3.0,UNDER,55.5,,28,24,LOSS,LOSS,WIN
401767176,Maine,Elon,Elon @ Maine,2025-10-25T17:00:00.000Z,Elon,N/A,Maine (4.5),54.7%,UNDER 49.5,56.8%,Maine,4.5,UNDER,49.5,,35,14,WIN,LOSS,WIN
401767271,New Hampshire,William & Mary,William & Mary @ New Hampshire,2025-10-25T17:00:00.000Z,New Hampshire,N/A,William & Mary (1.5),52.6%,UNDER 48.5,53.5%,William & Mary,1.5,UNDER,48.5,,34,24,LOSS,WIN,LOSS
401767675,Fordham,Lehigh,Lehigh @ Fordham,2025-10-25T17:00:00.000Z,Lehigh,N/A,Lehigh (-24.5),56.5%,UNDER 51.5,52.6%,Lehigh,-24.5,UNDER,51.5,,6,27,LOSS,WIN,WIN
401767638,Valparaiso,Morehead State,Morehead State @ Valparaiso,2025-10-25T17:00:00.000Z,Morehead State,N/A,Valparaiso (6.5),50.8%,UNDER 48.5,55.7%,Valparaiso,6.5,UNDER,48.5,,13,17,WIN,WIN,WIN
401767650,Stetson,St. Thomas (MN),St. Thomas (MN) @ Stetson,2025-10-25T17:00:00.000Z,St. Thomas (MN),N/A,St. Thomas (MN) (-25.5),67.3%,UNDER 54.5,58.0%,St. Thomas (MN),-25.5,UNDER,54.5,,10,52,WIN,WIN,LOSS
401767035,Rhode Island,Bryant,Bryant @ Rhode Island,2025-10-25T17:00:00.000Z,Rhode Island,N/A,Bryant (18.5),52.3%,UNDER nan,61.9%,Bryant,18.5,UNDER,,,38,17,LOSS,WIN,PUSH
401767729,Holy Cross,Colgate,Colgate @ Holy Cross,2025-10-25T17:00:00.000Z,Colgate,N/A,Colgate (3.0),57.6%,UNDER 51.5,59.0%,Colgate,3.0,UNDER,51.5,,28,29,WIN,WIN,LOSS
401767221,Tennessee Tech,Southeast Missouri State,Southeast Missouri State @ Tennessee Tech,2025-10-25T17:00:00.000Z,Tennessee Tech,N/A,Southeast Missouri State (21.5),51.0%,OVER 60.5,50.2%,Southeast Missouri State,21.5,OVER,60.5,,42,23,WIN,WIN,WIN
401767345,North Carolina Central,Delaware State,Delaware State @ North Carolina Central,2025-10-25T17:00:00.000Z,North Carolina Central,N/A,Delaware State (18.0),55.9%,UNDER 63.5,53.6%,Delaware State,18.0,UNDER,63.5,,26,35,WIN,LOSS,WIN
401762844,Buffalo,Akron,Akron @ Buffalo,2025-10-25T17:00:00.000Z,Buffalo,N/A,Buffalo (-10.0),50.1%,OVER 48.5,50.6%,Buffalo,-10.0,OVER,48.5,-395.0,16,24,LOSS,LOSS,LOSS
401767498,Youngstown State,Murray State,Murray State @ Youngstown State,2025-10-25T18:00:00.000Z,Youngstown State,N/A,Murray State (24.5),54.0%,UNDER nan,60.4%,Murray State,24.5,UNDER,,,51,17,LOSS,WIN,PUSH
401767167,Charleston Southern,Eastern Illinois,Eastern Illinois @ Charleston Southern,2025-10-25T18:00:00.000Z,Charleston Southern,N/A,Eastern Illinois (3.0),52.2%,UNDER 46.5,55.9%,Eastern Illinois,3.0,UNDER,46.5,,17,16,WIN,WIN,WIN
401767185,Hampton,Monmouth,Monmouth @ Hampton,2025-10-25T18:00:00.000Z,Monmouth,N/A,Monmouth (-25.0),57.4%,OVER 68.5,55.2%,Monmouth,-25.0,OVER,68.5,,10,28,LOSS,WIN,LOSS
401767441,South Dakota,Illinois State,Illinois State @ South Dakota,2025-10-25T18:00:00.000Z,South Dakota,N/A,Illinois State (3.5),51.9%,OVER 54.5,51.1%,Illinois State,3.5,OVER,54.5,,13,21,WIN,LOSS,LOSS
401767408,Norfolk State,South Carolina State,South Carolina State @ Norfolk State,2025-10-25T18:00:00.000Z,South Carolina State,N/A,South Carolina State (-14.5),51.1%,UNDER 53.5,51.8%,South Carolina State,-14.5,UNDER,53.5,,20,51,WIN,WIN,LOSS
401767569,Furman,The Citadel,The Citadel @ Furman,2025-10-25T18:00:00.000Z,The Citadel,N/A,The Citadel (2.5),59.9%,UNDER 47.5,57.9%,The Citadel,2.5,UNDER,47.5,,24,14,LOSS,LOSS,WIN
401767302,West Georgia,Central Arkansas,Central Arkansas @ West Georgia,2025-10-25T18:00:00.000Z,West Georgia,N/A,Central Arkansas (5.5),52.8%,UNDER 53.5,54.6%,Central Arkansas,5.5,UNDER,53.5,,18,17,WIN,WIN,WIN
401767228,Tennessee State,Western Illinois,Western Illinois @ Tennessee State,2025-10-25T18:30:00.000Z,Tennessee State,N/A,Western Illinois (3.0),60.4%,UNDER 54.5,56.6%,Western Illinois,3.0,UNDER,54.5,,16,17,WIN,LOSS,WIN
401757172,Rice,UConn,UConn @ Rice,2025-10-25T19:00:00.000Z,UConn,N/A,Rice (10.5),55.4%,OVER 48.5,52.7%,Rice,10.5,OVER,48.5,-375.0,37,34,WIN,LOSS,WIN
401767065,Weber State,Eastern Washington,Eastern Washington @ Weber State,2025-10-25T19:00:00.000Z,Eastern Washington,N/A,Eastern Washington (-1.5),51.2%,UNDER 57.5,56.2%,Eastern Washington,-1.5,UNDER,57.5,,20,23,WIN,WIN,WIN
401767124,Northern Colorado,UC Davis,UC Davis @ Northern Colorado,2025-10-25T19:00:00.000Z,UC Davis,N/A,Northern Colorado (8.5),57.0%,UNDER 57.5,50.2%,Northern Colorado,8.5,UNDER,57.5,,16,27,LOSS,WIN,WIN
401767281,Eastern Kentucky,Tarleton State,Tarleton State @ Eastern Kentucky,2025-10-25T19:00:00.000Z,Tarleton State,N/A,Eastern Kentucky (24.0),56.5%,UNDER 58.5,58.0%,Eastern Kentucky,24.0,UNDER,58.5,,7,31,PUSH,WIN,WIN
401767539,Southern Illinois,Northern Iowa,Northern Iowa @ Southern Illinois,2025-10-25T19:00:00.000Z,Southern Illinois,N/A,Southern Illinois (-15.0),50.2%,UNDER 50.5,52.7%,Southern Illinois,-15.0,UNDER,50.5,,31,17,LOSS,WIN,WIN
401767486,Northwestern State,Lamar,Lamar @ Northwestern State,2025-10-25T19:00:00.000Z,Lamar,N/A,Lamar (-24.5),56.9%,UNDER 47.5,53.8%,Lamar,-24.5,UNDER,47.5,,14,41,WIN,WIN,LOSS
401760400,New Mexico,Utah State,Utah State @ New Mexico,2025-10-25T19:00:00.000Z,New Mexico,N/A,New Mexico (-3.0),50.0%,UNDER 61.5,52.0%,New Mexico,-3.0,UNDER,61.5,-155.0,33,14,WIN,WIN,WIN
401767204,Lindenwood,Gardner-Webb,Gardner-Webb @ Lindenwood,2025-10-25T19:00:00.000Z,Gardner-Webb,N/A,Gardner-Webb (-1.5),51.3%,UNDER 57.5,57.0%,Gardner-Webb,-1.5,UNDER,57.5,,20,48,WIN,WIN,LOSS
401767384,Bethune-Cookman,Arkansas-Pine Bluff,Arkansas-Pine Bluff @ Bethune-Cookman,2025-10-25T19:00:00.000Z,Bethune-Cookman,N/A,Bethune-Cookman (-13.5),54.9%,UNDER 56.5,55.5%,Bethune-Cookman,-13.5,UNDER,56.5,,31,14,WIN,WIN,WIN
401767577,Mercer,VMI,VMI @ Mercer,2025-10-25T19:00:00.000Z,Mercer,N/A,Mercer (-27.5),60.1%,OVER 51.5,51.5%,Mercer,-27.5,OVER,51.5,,62,0,WIN,WIN,WIN
401767764,St. Francis (PA),Robert Morris,Robert Morris @ St. Francis (PA),2025-10-25T19:00:00.000Z,Robert Morris,N/A,Robert Morris (-2.5),57.6%,OVER 39.5,73.4%,Robert Morris,-2.5,OVER,39.5,,14,24,WIN,WIN,LOSS
401767374,Alcorn State,Mississippi Valley State,Mississippi Valley State @ Alcorn State,2025-10-25T19:00:00.000Z,Alcorn State,N/A,Alcorn State (-10.5),57.4%,UNDER 50.5,53.1%,Alcorn State,-10.5,UNDER,50.5,,32,10,WIN,WIN,WIN
401767472,Houston Christian,SE Louisiana,SE Louisiana @ Houston Christian,2025-10-25T19:00:00.000Z,SE Louisiana,N/A,SE Louisiana (-21.5),57.3%,UNDER 52.5,55.5%,SE Louisiana,-21.5,UNDER,52.5,,14,38,WIN,WIN,WIN
401761637,Southern Miss,UL Monroe,UL Monroe @ Southern Miss,2025-10-25T19:30:00.000Z,Southern Miss,N/A,Southern Miss (-14.0),50.4%,UNDER 48.5,55.7%,Southern Miss,-14.0,UNDER,48.5,-600.0,49,21,WIN,WIN,LOSS
401756931,Iowa State,BYU,BYU @ Iowa State,2025-10-25T19:30:00.000Z,Iowa State,N/A,Iowa State (-2.5),51.5%,OVER 48.5,55.9%,Iowa State,-2.5,OVER,48.5,-142.0,27,41,LOSS,LOSS,WIN
401767561,East Tennessee State,Wofford,Wofford @ East Tennessee State,2025-10-25T19:30:00.000Z,East Tennessee State,N/A,Wofford (9.0),53.9%,UNDER 50.5,58.5%,Wofford,9.0,UNDER,50.5,,14,10,WIN,WIN,WIN
401752880,Washington,Illinois,Illinois @ Washington,2025-10-25T19:30:00.000Z,Washington,N/A,Washington (-3.5),56.1%,OVER 54.5,54.2%,Washington,-3.5,OVER,54.5,-166.0,42,25,WIN,WIN,WIN
401762845,Northern Illinois,Ball State,Ball State @ Northern Illinois,2025-10-25T19:30:00.000Z,Northern Illinois,N/A,Northern Illinois (-6.5),51.7%,OVER 41.5,61.1%,Northern Illinois,-6.5,OVER,41.5,-250.0,21,7,WIN,WIN,LOSS
401767334,Villanova,UAlbany,UAlbany @ Villanova,2025-10-25T19:30:00.000Z,Villanova,N/A,Villanova (-31.5),57.9%,OVER 51.5,53.7%,Villanova,-31.5,OVER,51.5,,29,16,LOSS,WIN,LOSS
401754574,Pittsburgh,NC State,NC State @ Pittsburgh,2025-10-25T19:30:00.000Z,Pittsburgh,N/A,Pittsburgh (-5.5),52.4%,OVER 52.5,51.0%,Pittsburgh,-5.5,OVER,52.5,-190.0,53,34,WIN,WIN,WIN
401767325,Stony Brook,Towson,Towson @ Stony Brook,2025-10-25T19:30:00.000Z,Stony Brook,N/A,Towson (3.0),56.7%,UNDER 52.5,58.3%,Towson,3.0,UNDER,52.5,,27,19,LOSS,WIN,WIN
401752882,Iowa,Minnesota,Minnesota @ Iowa,2025-10-25T19:30:00.000Z,Iowa,N/A,Minnesota (7.5),50.4%,OVER 39.5,72.9%,Minnesota,7.5,OVER,39.5,-300.0,41,3,LOSS,WIN,WIN
401767314,Alabama A&M,Alabama State,Alabama State @ Alabama A&M,2025-10-25T19:30:00.000Z,Alabama State,N/A,Alabama State (-14.0),53.9%,UNDER 61.5,50.8%,Alabama State,-14.0,UNDER,61.5,,13,56,WIN,WIN,LOSS
401752952,Washington State,Toledo,Toledo @ Washington State,2025-10-25T19:30:00.000Z,Toledo,N/A,Toledo (-1.5),50.4%,OVER 44.5,56.8%,Toledo,-1.5,OVER,44.5,-125.0,28,7,LOSS,LOSS,LOSS
401762493,Navy,Florida Atlantic,Florida Atlantic @ Navy,2025-10-25T19:30:00.000Z,Navy,N/A,Florida Atlantic (14.5),50.7%,UNDER 63.5,52.0%,Florida Atlantic,14.5,UNDER,63.5,-675.0,42,32,WIN,WIN,LOSS
401760399,Fresno State,San Diego State,San Diego State @ Fresno State,2025-10-25T19:30:00.000Z,San Diego State,N/A,San Diego State (-3.0),57.9%,OVER 46.5,54.3%,San Diego State,-3.0,OVER,46.5,-155.0,0,23,WIN,WIN,LOSS
401767354,Howard,Morgan State,Morgan State @ Howard,2025-10-25T19:30:00.000Z,Howard,N/A,Howard (1.0),51.3%,UNDER 44.5,50.2%,Howard,1.0,UNDER,44.5,,33,27,WIN,WIN,LOSS
401752751,South Carolina,Alabama,Alabama @ South Carolina,2025-10-25T19:30:00.000Z,Alabama,N/A,South Carolina (11.5),52.0%,UNDER 47.5,56.6%,South Carolina,11.5,UNDER,47.5,-455.0,22,29,WIN,WIN,LOSS
401762874,Miami (OH),Western Michigan,Western Michigan @ Miami (OH),2025-10-25T19:30:00.000Z,Western Michigan,N/A,Western Michigan (2.5),58.8%,OVER 40.5,71.5%,Western Michigan,2.5,OVER,40.5,105.0,26,17,LOSS,LOSS,WIN
401762495,Tulsa,Temple,Temple @ Tulsa,2025-10-25T19:30:00.000Z,Temple,N/A,Tulsa (4.5),55.0%,OVER 52.5,52.1%,Tulsa,4.5,OVER,52.5,-198.0,37,38,WIN,WIN,WIN
401752752,Vanderbilt,Missouri,Missouri @ Vanderbilt,2025-10-25T19:30:00.000Z,Vanderbilt,N/A,Vanderbilt (-3.0),53.5%,UNDER 52.5,51.8%,Vanderbilt,-3.0,UNDER,52.5,-162.0,17,10,WIN,WIN,WIN
401767533,Samford,Chattanooga,Chattanooga @ Samford,2025-10-25T19:30:00.000Z,Chattanooga,N/A,Samford (10.0),52.0%,UNDER 54.5,55.6%,Samford,10.0,UNDER,54.5,,13,49,LOSS,WIN,LOSS
401762847,Central Michigan,Massachusetts,Massachusetts @ Central Michigan,2025-10-25T19:30:00.000Z,Central Michigan,N/A,Central Michigan (-16.5),53.6%,UNDER 46.5,54.3%,Central Michigan,-16.5,UNDER,46.5,-800.0,38,13,WIN,WIN,LOSS
401767093,Idaho,Portland State,Portland State @ Idaho,2025-10-25T20:00:00.000Z,Idaho,N/A,Portland State (21.5),50.1%,OVER 55.5,53.3%,Portland State,21.5,OVER,55.5,,45,6,LOSS,WIN,LOSS
401767493,Nicholls,McNeese,McNeese @ Nicholls,2025-10-25T20:00:00.000Z,Nicholls,N/A,McNeese (5.5),55.8%,OVER 43.5,54.4%,McNeese,5.5,OVER,43.5,,31,7,LOSS,WIN,LOSS
401756933,Texas Tech,Oklahoma State,Oklahoma State @ Texas Tech,2025-10-25T20:00:00.000Z,Texas Tech,N/A,Texas Tech (-37.5),68.6%,UNDER 56.5,52.7%,Texas Tech,-37.5,UNDER,56.5,,42,0,WIN,WIN,WIN
401767450,North Dakota,Indiana State,Indiana State @ North Dakota,2025-10-25T20:00:00.000Z,North Dakota,N/A,North Dakota (-30.0),53.9%,OVER 55.5,54.2%,North Dakota,-30.0,OVER,55.5,,46,17,LOSS,WIN,WIN
401756930,Cincinnati,Baylor,Baylor @ Cincinnati,2025-10-25T20:00:00.000Z,Cincinnati,N/A,Cincinnati (-3.5),52.8%,OVER 68.5,52.2%,Cincinnati,-3.5,OVER,68.5,-175.0,41,20,WIN,WIN,LOSS
401767252,Austin Peay,North Alabama,North Alabama @ Austin Peay,2025-10-25T20:00:00.000Z,Austin Peay,N/A,Austin Peay (-19.5),50.1%,OVER 57.5,51.3%,Austin Peay,-19.5,OVER,57.5,,56,28,WIN,WIN,WIN
401752749,Mississippi State,Texas,Texas @ Mississippi State,2025-10-25T20:15:00.000Z,Texas,N/A,Mississippi State (8.5),51.9%,UNDER 48.5,54.4%,Mississippi State,8.5,UNDER,48.5,-325.0,38,45,WIN,WIN,LOSS
401767456,Southern,Florida A&M,Florida A&M @ Southern,2025-10-25T21:00:00.000Z,Florida A&M,N/A,Florida A&M (-3.0),55.7%,UNDER 48.5,56.7%,Florida A&M,-3.0,UNDER,48.5,,35,43,WIN,WIN,LOSS
401756935,West Virginia,TCU,TCU @ West Virginia,2025-10-25T22:00:00.000Z,TCU,N/A,TCU (-16.5),55.9%,UNDER 55.5,55.1%,TCU,-16.5,UNDER,55.5,-750.0,17,23,LOSS,WIN,WIN
401767419,Grambling,Jackson State,Jackson State @ Grambling,2025-10-25T22:00:00.000Z,Jackson State,N/A,Jackson State (-21.0),54.5%,UNDER 56.5,61.4%,Jackson State,-21.0,UNDER,56.5,,26,24,LOSS,LOSS,WIN
401767085,Idaho State,Northern Arizona,Northern Arizona @ Idaho State,2025-10-25T22:00:00.000Z,Idaho State,N/A,Idaho State (3.0),53.9%,UNDER 62.5,52.7%,Idaho State,3.0,UNDER,62.5,,18,31,LOSS,LOSS,WIN
401752886,Oregon,Wisconsin,Wisconsin @ Oregon,2025-10-25T23:00:00.000Z,Oregon,N/A,Wisconsin (31.5),59.3%,UNDER 44.5,50.1%,Wisconsin,31.5,UNDER,44.5,,21,7,WIN,WIN,WIN
401754572,Miami,Stanford,Stanford @ Miami,2025-10-25T23:00:00.000Z,Miami,N/A,Miami (-28.5),65.5%,OVER 45.5,51.2%,Miami,-28.5,OVER,45.5,,42,7,WIN,WIN,WIN
401761638,Troy,Louisiana,Louisiana @ Troy,2025-10-25T23:00:00.000Z,Troy,N/A,Louisiana (7.0),52.0%,OVER 47.5,50.7%,Louisiana,7.0,OVER,47.5,-290.0,35,23,LOSS,WIN,WIN
401761636,Arkansas State,Georgia Southern,Georgia Southern @ Arkansas State,2025-10-25T23:00:00.000Z,Georgia Southern,N/A,Arkansas State (1.5),52.8%,UNDER 59.5,51.4%,Arkansas State,1.5,UNDER,59.5,-110.0,34,24,WIN,LOSS,WIN
401767463,East Texas A&M,Stephen F. Austin,Stephen F. Austin @ East Texas A&M,2025-10-25T23:00:00.000Z,Stephen F. Austin,N/A,East Texas A&M (14.0),50.7%,UNDER 59.5,52.0%,East Texas A&M,14.0,UNDER,59.5,,21,31,WIN,WIN,WIN
401752748,LSU,Texas A&M,Texas A&M @ LSU,2025-10-25T23:30:00.000Z,Texas A&M,N/A,Texas A&M (-1.5),50.3%,UNDER 50.5,50.4%,Texas A&M,-1.5,UNDER,50.5,-122.0,25,49,WIN,WIN,LOSS
401752881,Michigan State,Michigan,Michigan @ Michigan State,2025-10-25T23:30:00.000Z,Michigan,N/A,Michigan (-13.5),56.9%,UNDER 47.5,51.5%,Michigan,-13.5,UNDER,47.5,-520.0,20,31,LOSS,WIN,LOSS
401754570,Louisville,Boston College,Boston College @ Louisville,2025-10-25T23:30:00.000Z,Louisville,N/A,Louisville (-25.5),54.0%,OVER 54.5,50.3%,Louisville,-25.5,OVER,54.5,-2800.0,38,24,LOSS,WIN,WIN
401760398,Wyoming,Colorado State,Colorado State @ Wyoming,2025-10-25T23:30:00.000Z,Wyoming,N/A,Wyoming (-5.5),50.5%,OVER 46.5,50.4%,Wyoming,-5.5,OVER,46.5,-218.0,28,0,WIN,WIN,LOSS
401752747,Kentucky,Tennessee,Tennessee @ Kentucky,2025-10-25T23:45:00.000Z,Tennessee,N/A,Tennessee (-7.5),52.1%,UNDER 55.5,52.2%,Tennessee,-7.5,UNDER,55.5,-290.0,34,56,WIN,WIN,LOSS
401767478,UT Rio Grande Valley,Incarnate Word,Incarnate Word @ UT Rio Grande Valley,2025-10-26T00:00:00.000Z,Incarnate Word,N/A,UT Rio Grande Valley (4.5),55.6%,UNDER 54.5,50.7%,UT Rio Grande Valley,4.5,UNDER,54.5,,56,28,WIN,LOSS,LOSS
401767075,Cal Poly,Montana State,Montana State @ Cal Poly,2025-10-26T00:00:00.000Z,Montana State,N/A,Cal Poly (21.5),53.6%,UNDER 55.5,55.8%,Cal Poly,21.5,UNDER,55.5,,17,34,WIN,WIN,WIN
401767512,South Dakota State,North Dakota State,North Dakota State @ South Dakota State,2025-10-26T00:00:00.000Z,North Dakota State,N/A,South Dakota State (9.0),51.4%,OVER 45.5,52.5%,South Dakota State,9.0,OVER,45.5,,7,38,LOSS,WIN,LOSS
401756929,Arizona State,Houston,Houston @ Arizona State,2025-10-26T00:00:00.000Z,Arizona State,N/A,Houston (7.0),52.6%,OVER 46.5,52.6%,Houston,7.0,OVER,46.5,-298.0,16,24,WIN,LOSS,LOSS
401767295,Utah Tech,Southern Utah,Southern Utah @ Utah Tech,2025-10-26T00:00:00.000Z,Southern Utah,N/A,Utah Tech (9.5),51.3%,OVER 59.5,51.6%,Utah Tech,9.5,OVER,59.5,,7,28,LOSS,WIN,LOSS
401756934,Utah,Colorado,Colorado @ Utah,2025-10-26T02:15:00.000Z,Utah,N/A,Utah (-14.5),57.1%,UNDER 50.5,52.5%,Utah,-14.5,UNDER,50.5,-700.0,53,7,WIN,WIN,LOSS
401761639,Texas State,James Madison,James Madison @ Texas State,2025-10-29T00:00:00.000Z,James Madison,N/A,James Madison (-7.5),57.1%,UNDER 55.5,50.9%,James Madison,-7.5,UNDER,55.5,-270.0,20,52,WIN,WIN,LOSS
401757289,Kennesaw State,UTEP,UTEP @ Kennesaw State,2025-10-29T00:00:00.000Z,Kennesaw State,N/A,Kennesaw State (-12.5),50.1%,UNDER 53.5,50.4%,Kennesaw State,-12.5,UNDER,53.5,-550.0,33,20,WIN,WIN,WIN
401757292,Middle Tennessee,Jacksonville State,Jacksonville State @ Middle Tennessee,2025-10-29T23:30:00.000Z,Jacksonville State,N/A,Middle Tennessee (4.5),58.4%,OVER 54.0,52.6%,Middle Tennessee,4.5,OVER,54.0,-225.0,21,24,WIN,WIN,LOSS
401757291,Missouri State,Florida International,Florida International @ Missouri State,2025-10-30T00:00:00.000Z,Missouri State,N/A,Missouri State (-3.0),50.8%,OVER 50.0,50.5%,Missouri State,-3.0,OVER,50.0,-185.0,28,21,WIN,WIN,LOSS
401767346,Delaware State,Norfolk State,Norfolk State @ Delaware State,2025-10-30T23:00:00.000Z,Delaware State,N/A,Delaware State (-17.5),57.8%,UNDER 57.5,51.9%,Delaware State,-17.5,UNDER,57.5,,27,20,LOSS,WIN,WIN
401762443,UTSA,Tulane,Tulane @ UTSA,2025-10-30T23:30:00.000Z,Tulane,N/A,Tulane (-5.5),58.8%,OVER 54.5,54.6%,Tulane,-5.5,OVER,54.5,-225.0,48,26,LOSS,LOSS,WIN
401761640,Coastal Carolina,Marshall,Marshall @ Coastal Carolina,2025-10-30T23:30:00.000Z,Marshall,N/A,Coastal Carolina (7.5),55.2%,OVER 55.5,55.2%,Coastal Carolina,7.5,OVER,55.5,-270.0,44,27,WIN,LOSS,WIN
401762497,Rice,Memphis,Memphis @ Rice,2025-10-31T23:00:00.000Z,Memphis,N/A,Rice (13.5),50.2%,OVER 48.5,53.0%,Rice,13.5,OVER,48.5,-700.0,14,38,LOSS,WIN,WIN
401767555,Pennsylvania,Brown,Brown @ Pennsylvania,2025-10-31T23:00:00.000Z,Pennsylvania,N/A,Brown (11.5),56.3%,UNDER 50.5,61.3%,Brown,11.5,UNDER,50.5,,28,21,WIN,WIN,WIN
401754575,Syracuse,North Carolina,North Carolina @ Syracuse,2025-10-31T23:30:00.000Z,North Carolina,N/A,North Carolina (1.5),55.6%,OVER 45.5,51.5%,North Carolina,1.5,OVER,45.5,-105.0,10,27,WIN,WIN,LOSS
401757290,Louisiana Tech,Sam Houston,Sam Houston @ Louisiana Tech,2025-11-01T00:00:00.000Z,Louisiana Tech,N/A,Louisiana Tech (-16.5),52.0%,UNDER 48.0,53.0%,Louisiana Tech,-16.5,UNDER,48.0,-900.0,55,14,WIN,WIN,LOSS
401767094,Northern Arizona,Idaho,Idaho @ Northern Arizona,2025-11-01T02:30:00.000Z,Northern Arizona,N/A,Idaho (5.5),54.7%,UNDER 52.5,54.9%,Idaho,5.5,UNDER,52.5,,32,35,WIN,LOSS,LOSS
401767746,Central Connecticut,Long Island University,Long Island University @ Central Connecticut,2025-11-01T16:00:00.000Z,Central Connecticut,N/A,Long Island University (5.5),56.3%,OVER 42.5,52.6%,Long Island University,5.5,OVER,42.5,,10,7,WIN,WIN,LOSS
401767661,Sacred Heart,New Haven,New Haven @ Sacred Heart,2025-11-01T16:00:00.000Z,Sacred Heart,N/A,Sacred Heart (-15.5),55.7%,UNDER 49.5,56.8%,Sacred Heart,-15.5,UNDER,49.5,,35,20,LOSS,WIN,LOSS
